criticality_tier,life_support,device_type_encoded,ward_encoded,protocol_encoded,packet_size,packet_rate,packets_per_sec,unique_ports,failed_connections,bytes_sent,bytes_received,flow_duration,hour_of_day,day_of_week,is_night,is_weekend,attack_type_encoded,attack_severity,network_anomaly_score,behavioral_anomaly_score,time_anomaly_score
5,0,3,2,0,1404,884,14.73,36,75,1241136,855725,6.95,6,6,0,1,7,19,0.840864,0.902443,0.407441
10,1,0,3,3,504,23,0.38,1,0,11592,4841,43.72,13,6,0,1,6,0,0.134221,0.188013,0.010491
10,1,0,3,3,1662,468,7.8,19,38,777816,388472,25.68,15,3,0,0,3,45,0.901776,0.58566,0.269431
4,0,4,2,2,1143,1803,30.05,37,84,2060829,718710,8.35,7,0,0,0,1,42,0.924973,0.845213,0.166667
7,0,2,5,4,760,919,15.32,50,90,698440,368311,17.46,23,3,1,0,2,40,0.667799,0.865993,0.308364
7,0,4,0,1,1126,401,6.68,6,198,451526,164674,5.79,7,0,0,0,2,40,0.973079,0.846885,0.597752
7,0,3,1,0,1800,296,4.93,28,125,532800,163874,56.18,8,6,0,1,1,42,0.634353,0.902407,0.28599
7,0,4,0,1,323,27,0.45,1,3,8721,3817,57.65,22,1,0,0,6,0,0.188211,0.002534,0.031714
9,1,0,0,3,200,22,0.37,1,3,4400,3067,19.1,0,3,1,0,6,0,0.047715,0.115958,0.080127
9,1,0,3,3,252,40,0.67,1,5,10080,5331,46.92,7,6,0,1,6,0,0.196257,0.079317,0.065626
7,0,3,1,0,1412,1573,26.22,11,60,2221076,1477794,59.45,6,3,0,0,8,34,0.786822,0.788193,0.159864
4,0,4,2,2,223,17,0.28,1,4,3791,2018,36.2,21,0,0,0,6,0,0.075833,0.174853,0.093689
6,0,4,1,3,398,47,0.78,1,4,18706,9034,47.35,1,5,1,1,6,0,0.018795,0.113641,0.028761
8,0,2,0,4,269,18,0.3,1,3,4842,1563,52.85,16,0,0,0,6,0,0.021985,0.056936,0.035931
6,0,2,2,4,1517,1579,26.32,48,83,2395343,939407,15.84,22,3,0,0,5,35,0.80131,0.563901,0.348251
9,1,3,0,3,248,23,0.38,1,1,5704,3633,43.45,15,6,0,1,6,0,0.010398,0.107994,0.054676
7,0,2,5,4,1040,1938,32.3,4,93,2015520,612053,42.85,0,1,1,0,1,45,0.824981,0.746794,0.576039
4,0,1,4,1,329,39,0.65,1,5,12831,8353,46.03,16,4,0,0,6,0,0.065002,0.065075,0.087374
5,0,4,5,1,1700,532,8.87,26,61,904400,294184,6.6,3,1,1,0,5,45,0.689575,0.729556,0.210903
9,1,3,0,3,422,10,0.17,1,2,4220,1757,44.94,15,5,0,1,6,0,0.048361,0.094895,0.073126
10,1,0,3,3,979,588,9.8,48,106,575652,336243,40.17,1,5,1,1,5,30,0.718821,0.882314,0.432187
7,0,4,0,1,1932,1948,32.47,22,180,3763536,1273925,35.42,4,4,1,0,4,36,0.988632,0.690909,0.261508
5,0,3,2,0,192,9,0.15,1,3,1728,800,25.16,14,5,0,1,6,0,0.053094,0.042571,0.012569
9,1,3,0,3,671,1458,24.3,32,57,978318,415129,29.25,0,6,1,1,8,23,0.607806,0.764474,0.390294
7,0,2,5,4,1824,1479,24.65,13,33,2697696,1834537,28.23,1,3,1,0,0,22,0.83561,0.741864,0.164746
7,0,4,0,1,1678,894,14.9,6,72,1500132,760060,27.38,14,1,0,0,8,25,0.927851,0.760684,0.423076
7,0,4,0,1,296,14,0.23,1,3,4144,1545,29.33,6,5,0,1,6,0,0.095448,0.07093,0.089166
5,0,3,4,0,1427,770,12.83,40,22,1098790,438156,20.13,17,0,0,0,4,30,0.692446,0.878978,0.359471
5,0,4,4,3,199,43,0.72,1,0,8557,3882,45.59,2,1,1,0,6,0,0.156735,0.042853,0.018641
5,0,3,2,0,267,48,0.8,1,1,12816,4549,7.08,14,0,0,0,6,0,0.124793,0.150833,0.04253
10,1,0,3,3,340,8,0.13,1,4,2720,1781,41.24,15,6,0,1,6,0,0.092568,0.072277,0.073792
9,1,0,0,3,508,404,6.73,47,125,205232,64509,59.38,9,6,0,1,1,39,0.709454,0.570851,0.318797
9,1,0,0,3,139,22,0.37,1,5,3058,1416,54.8,6,3,0,0,6,0,0.017364,0.018923,0.034423
10,1,0,3,3,1209,1338,22.3,39,154,1617642,597495,10.79,15,2,0,0,8,25,0.930625,0.77302,0.429059
8,0,4,3,3,208,30,0.5,1,4,6240,2500,33.21,14,3,0,0,6,0,0.068518,0.028681,0.047878
7,0,2,1,4,1673,315,5.25,22,42,526995,346285,3.11,0,6,1,1,4,38,0.943291,0.519797,0.45507
6,0,2,2,4,304,31,0.52,1,4,9424,3755,49.06,14,6,0,1,6,0,0.175618,0.162885,0.075337
6,0,4,1,3,1391,1735,28.92,26,107,2413385,1510738,24.47,22,0,0,0,7,28,0.947744,0.758987,0.266484
8,0,2,0,4,304,38,0.63,1,1,11552,7814,51.24,17,1,0,0,6,0,0.014065,0.017133,0.004676
7,0,4,0,1,133,24,0.4,1,1,3192,2020,0.36,8,6,0,1,6,0,0.183234,0.040405,0.090758
5,0,3,4,0,201,14,0.23,1,3,2814,1431,43.73,5,6,1,1,6,0,0.046676,0.168142,0.003319
9,1,0,0,3,1107,1305,21.75,27,113,1444635,529044,0.12,5,3,1,0,1,45,0.706085,0.664783,0.589776
5,0,1,1,1,1661,397,6.62,41,101,659417,258934,23.86,17,1,0,0,7,27,0.889797,0.822638,0.265665
9,1,0,0,3,244,34,0.57,1,0,8296,2770,1.15,15,6,0,1,6,0,0.091648,0.176244,0.092978
7,0,2,1,4,195,22,0.37,1,2,4290,2606,54.58,16,0,0,0,6,0,0.113075,0.042602,0.068393
6,0,4,1,3,486,5,0.08,1,1,2430,1220,51.11,3,5,1,1,6,0,0.064445,0.003484,0.042297
8,0,2,0,4,555,716,11.93,15,38,397380,131382,52.25,1,5,1,1,8,25,0.897386,0.668433,0.306421
7,0,3,1,0,326,22,0.37,1,1,7172,4037,54.03,19,0,0,0,6,0,0.039409,0.096852,0.067711
4,0,4,2,2,247,24,0.4,1,1,5928,4114,58.45,22,2,0,0,6,0,0.083938,0.005672,0.082898
7,0,4,0,1,475,5,0.08,1,1,2375,845,54.58,20,6,0,1,6,0,0.143431,0.040214,0.031307
5,0,3,2,0,552,1626,27.1,44,107,897552,420721,9.78,4,1,1,0,7,28,0.846859,0.600123,0.29332
4,0,4,2,2,996,1699,28.32,19,155,1692204,953350,43.55,14,4,0,0,0,30,0.926409,0.638781,0.452057
6,0,4,1,3,1414,1470,24.5,6,61,2078580,799662,38.15,13,2,0,0,5,35,0.665334,0.689867,0.203084
5,0,1,1,1,546,737,12.28,9,105,402402,175208,6.96,12,3,0,0,8,25,0.741993,0.778889,0.519743
9,1,3,0,3,447,12,0.2,1,3,5364,3367,27.36,3,1,1,0,6,0,0.064448,0.185445,0.076873
7,0,4,0,1,770,1449,24.15,30,32,1115730,614708,0.14,10,3,0,0,7,28,0.999611,0.62284,0.460004
5,0,4,5,1,1044,1668,27.8,10,141,1741392,722843,51.48,6,5,0,1,2,40,0.939204,0.916493,0.446304
6,0,2,2,4,362,19,0.32,1,3,6878,4301,31.6,13,4,0,0,6,0,0.048159,0.034639,0.082592
5,0,4,4,3,305,10,0.17,1,4,3050,1725,0.41,8,3,0,0,6,0,0.168455,0.087945,0.065727
8,0,2,0,4,509,49,0.82,1,1,24941,11691,58.67,16,3,0,0,6,0,0.118122,0.042496,0.040241
7,0,3,1,0,1391,745,12.42,32,106,1036295,402445,4.76,19,0,0,0,0,30,0.762788,0.865567,0.543965
9,1,3,0,3,435,41,0.68,1,2,17835,7720,58.48,6,1,0,0,6,0,0.034278,0.137624,0.072122
7,0,3,1,0,1320,186,3.1,12,23,245520,112210,56.92,6,0,0,0,4,38,0.619728,0.753012,0.296459
5,0,1,1,1,1594,1356,22.6,2,59,2161464,1185585,47.3,20,6,0,1,7,28,0.729555,0.612793,0.262641
4,0,1,4,1,314,44,0.73,1,3,13816,8914,21.07,1,0,1,0,6,0,0.162842,0.174879,0.005362
6,0,4,1,3,345,41,0.68,1,3,14145,7438,36.84,4,1,1,0,6,0,0.098559,0.161838,0.015265
4,0,1,4,1,259,32,0.53,1,2,8288,5760,39.35,15,4,0,0,6,0,0.083704,0.007038,0.047034
8,0,2,0,4,1806,1575,26.25,14,76,2844450,997411,28.33,7,0,0,0,7,28,0.665172,0.713611,0.259483
4,0,4,2,2,304,35,0.58,1,1,10640,5564,31.6,17,4,0,0,6,0,0.074302,0.113907,0.085751
10,1,0,3,3,241,15,0.25,1,3,3615,1386,19.86,4,0,1,0,6,0,0.000753,0.188209,0.005862
9,1,3,0,3,1482,1714,28.57,3,12,2540148,1239266,44.86,11,4,0,0,3,45,0.986907,0.731637,0.3155
6,0,4,1,1,1167,1337,22.28,2,35,1560279,505642,44.69,11,5,0,1,4,38,0.647817,0.75292,0.262749
4,0,4,2,2,137,7,0.12,1,2,959,372,31.74,4,1,1,0,6,0,0.138907,0.136112,0.080252
10,1,0,3,3,301,42,0.7,1,2,12642,4122,27.41,11,4,0,0,6,0,0.090189,0.145325,0.08753
9,1,0,3,3,1352,730,12.17,4,156,986960,596107,47.83,1,2,1,0,4,38,0.6983,0.578652,0.277211
5,0,3,4,0,1019,1416,23.6,25,21,1442904,475766,36.64,17,4,0,0,0,30,0.969164,0.919442,0.244425
10,1,3,3,3,1593,156,2.6,22,43,248508,120836,9.71,20,6,0,1,5,35,0.78832,0.728068,0.505835
9,1,0,3,3,224,7,0.12,1,5,1568,654,49.5,16,4,0,0,6,0,0.150843,0.104463,0.035509
7,0,3,1,0,173,45,0.75,1,0,7785,2877,38.7,8,6,0,1,6,0,0.150156,0.14857,0.045047
9,1,0,3,3,900,1085,18.08,14,132,976500,467677,43.53,18,6,0,1,1,42,0.753928,0.909255,0.218686
4,0,1,4,1,449,16,0.27,1,2,7184,3492,38.04,18,3,0,0,6,0,0.011865,0.123149,0.001197
5,0,4,4,3,456,30,0.5,1,0,13680,7005,55.04,15,0,0,0,6,0,0.18079,0.058081,0.080347
5,0,3,4,0,423,10,0.17,1,2,4230,1957,29.27,19,4,0,0,6,0,0.089063,0.000476,0.075182
9,1,0,0,3,631,1405,23.42,23,169,886555,451073,40.97,13,6,0,1,3,45,0.934004,0.644805,0.570418
7,0,2,1,4,482,28,0.47,1,2,13496,7523,17.79,10,2,0,0,6,0,0.071516,0.069857,0.027399
7,0,3,1,0,464,8,0.13,1,0,3712,1588,46.4,18,3,0,0,6,0,0.129132,0.078581,0.038718
9,1,0,3,3,175,45,0.75,1,4,7875,4984,46.05,7,2,0,0,6,0,0.037455,0.115763,0.003502
7,0,4,0,1,580,1936,32.27,19,132,1122880,351749,16.95,8,3,0,0,0,21,0.789536,0.773792,0.32678
9,1,3,0,3,259,38,0.63,1,4,9842,5883,24.28,5,0,1,0,6,0,0.095167,0.046379,0.066464
9,1,3,0,3,369,25,0.42,1,4,9225,5414,6.29,5,1,1,0,6,0,0.095342,0.197407,0.028546
9,1,0,0,3,502,17,0.28,1,0,8534,5630,17.61,9,2,0,0,6,0,0.150292,0.052123,0.046616
9,1,0,3,3,458,46,0.77,1,1,21068,14484,38.95,16,4,0,0,6,0,0.012472,0.087984,0.029869
7,0,4,0,1,1525,464,7.73,20,118,707600,312871,17.5,9,6,0,1,7,28,0.686194,0.633015,0.286473
6,0,4,1,3,344,18,0.3,1,5,6192,2504,4.49,20,1,0,0,6,0,0.1242,0.055451,0.015222
7,0,2,5,4,693,759,12.65,44,180,525987,194315,42.03,22,6,0,1,0,39,0.919247,0.614688,0.403297
6,0,2,2,4,290,32,0.53,1,0,9280,6059,57.23,16,2,0,0,6,0,0.038925,0.069443,0.074608
4,0,1,4,1,390,46,0.77,1,4,17940,7512,8.09,20,2,0,0,6,0,0.078717,0.004417,0.050879
9,1,0,3,3,140,29,0.48,1,5,4060,1660,49.36,16,0,0,0,6,0,0.037837,0.093322,0.026628
9,1,0,3,3,273,31,0.52,1,1,8463,4244,30.85,13,6,0,1,6,0,0.184223,0.066065,0.048735
10,1,0,3,3,213,16,0.27,1,5,3408,1663,25.1,9,2,0,0,6,0,0.093278,0.134408,0.017344
7,0,3,1,0,305,16,0.27,1,0,4880,2362,30.93,10,3,0,0,6,0,0.135308,0.127367,0.074064
5,0,3,2,0,1587,1069,17.82,35,68,1696503,561869,47.32,6,1,0,0,7,36,0.850928,0.569163,0.263736
10,1,3,3,3,226,22,0.37,1,4,4972,2739,33.09,21,1,0,0,6,0,0.057598,0.096755,0.019182
7,0,2,5,4,1488,900,15.0,2,39,1339200,930802,37.65,16,0,0,0,8,25,0.913681,0.709755,0.305742
9,1,3,0,3,469,26,0.43,1,0,12194,5336,47.17,23,5,1,1,6,0,0.14167,0.165038,0.031292
5,0,1,1,1,581,726,12.1,48,82,421806,240013,14.29,9,4,0,0,8,25,0.95576,0.63091,0.531799
4,0,1,4,1,1818,515,8.58,35,104,936270,316234,3.47,11,1,0,0,7,22,0.802228,0.91551,0.458302
10,1,3,3,3,552,102,1.7,27,26,56304,24234,6.49,0,4,1,0,8,25,0.774811,0.54413,0.448896
10,1,0,3,3,291,28,0.47,1,0,8148,5447,0.15,7,6,0,1,6,0,0.017376,0.085373,0.054724
5,0,3,2,0,866,1798,29.97,13,41,1557068,492689,39.86,7,6,0,1,0,34,0.948279,0.665021,0.474073
8,0,4,3,3,869,1124,18.73,20,173,976756,440255,53.29,15,3,0,0,0,30,0.661406,0.643728,0.498237
5,0,4,5,1,1432,1962,32.7,6,130,2809584,1199620,30.51,22,5,0,1,5,25,0.787981,0.668686,0.527798
7,0,2,1,4,1193,1757,29.28,17,13,2096101,769927,59.13,19,2,0,0,0,30,0.831807,0.551964,0.342069
10,1,3,3,3,1600,425,7.08,32,132,680000,415895,56.14,1,3,1,0,0,30,0.980548,0.615258,0.257538
7,0,3,1,0,209,17,0.28,1,4,3553,1957,41.28,7,4,0,0,6,0,0.008927,0.121466,0.035233
8,0,2,0,4,186,24,0.4,1,5,4464,2016,8.61,3,5,1,1,6,0,0.048578,0.049466,0.066254
7,0,3,1,0,437,21,0.35,1,0,9177,5357,41.48,18,6,0,1,6,0,0.030717,0.153751,0.072394
8,0,4,3,3,254,36,0.6,1,2,9144,5697,56.02,0,6,1,1,6,0,0.064816,0.116611,0.097581
9,1,3,0,3,234,48,0.8,1,4,11232,5892,10.34,1,2,1,0,6,0,0.146507,0.176524,0.040955
6,0,4,1,1,337,33,0.55,1,0,11121,5554,55.3,22,5,0,1,6,0,0.062118,0.030706,0.03086
8,0,2,0,4,1299,1315,21.92,49,115,1708185,714561,42.2,8,0,0,0,8,25,0.68209,0.896672,0.370297
8,0,4,3,3,1504,1593,26.55,45,19,2395872,1636885,1.95,18,4,0,0,8,25,0.662502,0.856878,0.480868
8,0,2,0,4,749,1428,23.8,18,135,1069572,520569,36.33,2,1,1,0,2,40,0.684353,0.530202,0.495265
6,0,4,1,3,370,11,0.18,1,4,4070,1969,35.84,14,4,0,0,6,0,0.087223,0.172185,0.077231
5,0,1,1,1,392,8,0.13,1,0,3136,1271,44.96,2,4,1,0,6,0,0.005999,0.005637,0.07653
7,0,2,1,4,403,20,0.33,1,2,8060,3940,46.07,11,0,0,0,6,0,0.07663,0.157176,0.077016
9,1,0,0,3,291,27,0.45,1,1,7857,4596,26.02,19,5,0,1,6,0,0.163736,0.180371,0.030816
7,0,2,1,4,252,49,0.82,1,2,12348,4895,55.4,17,2,0,0,6,0,0.047799,0.065383,0.058631
5,0,4,5,1,1822,218,3.63,2,70,397196,259236,30.7,14,1,0,0,2,40,0.975794,0.906618,0.4399
7,0,4,0,1,840,1502,25.03,6,194,1261680,879768,24.9,20,4,0,0,7,28,0.833712,0.85086,0.419128
6,0,2,2,4,245,30,0.5,1,4,7350,3663,1.5,10,5,0,1,6,0,0.075788,0.194981,0.050672
5,0,3,4,0,1483,774,12.9,14,92,1147842,452411,43.25,15,5,0,1,2,40,0.822172,0.896532,0.277996
4,0,1,4,1,353,20,0.33,1,3,7060,3140,19.39,3,1,1,0,6,0,0.042397,0.146358,0.09322
9,1,3,0,3,1832,1554,25.9,45,194,2846928,878106,23.53,4,6,1,1,8,20,0.809077,0.634366,0.571823
6,0,2,2,4,1406,1010,16.83,5,91,1420060,686964,7.43,0,1,1,0,1,45,0.778278,0.829758,0.152216
9,1,0,3,3,1730,625,10.42,44,28,1081250,399992,3.3,17,0,0,0,5,30,0.824956,0.552898,0.552364
4,0,4,2,2,512,47,0.78,1,4,24064,7355,8.44,18,4,0,0,6,0,0.078881,0.102412,0.064871
5,0,4,5,1,332,10,0.17,1,0,3320,1414,4.53,15,5,0,1,6,0,0.050925,0.049193,0.006971
9,1,0,0,3,485,37,0.62,1,1,17945,11210,23.1,23,0,1,0,6,0,0.172232,0.039195,0.085539
10,1,0,3,3,1080,1616,26.93,23,128,1745280,1153351,58.91,6,0,0,0,2,40,0.877998,0.793614,0.511572
6,0,2,2,4,527,1362,22.7,28,112,717774,264859,6.96,16,5,0,1,7,28,0.680204,0.887289,0.215478
8,0,4,3,3,1919,348,5.8,49,118,667812,454165,26.48,13,2,0,0,0,30,0.940012,0.550292,0.365532
10,1,3,3,3,194,19,0.32,1,5,3686,1184,25.58,20,6,0,1,6,0,0.153896,0.19537,0.078297
5,0,3,4,0,435,17,0.28,1,1,7395,4600,33.49,3,3,1,0,6,0,0.153165,0.161334,0.054761
6,0,4,1,3,1855,975,16.25,23,24,1808625,1082737,28.48,12,2,0,0,5,40,0.816561,0.669031,0.29722
4,0,4,2,2,1463,668,11.13,12,86,977284,414686,0.27,9,5,0,1,4,38,0.815333,0.90021,0.15374
7,0,4,0,1,438,18,0.3,1,0,7884,2912,57.88,13,6,0,1,6,0,0.116382,0.14623,0.086154
10,1,0,3,3,1191,1063,17.72,26,150,1266033,764055,30.75,0,6,1,1,3,45,0.80271,0.509771,0.380644
5,0,3,2,0,466,44,0.73,1,1,20504,10064,26.94,23,1,1,0,6,0,0.040259,0.143157,0.053993
7,0,3,1,0,1061,1485,24.75,40,77,1575585,983388,55.34,8,4,0,0,7,28,0.932596,0.715581,0.212752
5,0,3,2,0,416,42,0.7,1,4,17472,9963,40.81,4,0,1,0,6,0,0.000277,0.175713,0.007077
9,1,0,3,3,1218,1698,28.3,41,108,2068164,1299064,35.01,1,2,1,0,3,45,0.651059,0.916877,0.443951
7,0,3,1,0,823,1886,31.43,44,101,1552178,582139,12.87,6,6,0,1,3,40,0.604235,0.565094,0.356449
6,0,4,1,3,172,46,0.77,1,5,7912,4669,0.2,23,0,1,0,6,0,0.169281,0.110042,0.062654
8,0,2,0,4,1347,358,5.97,46,54,482226,294994,8.97,14,2,0,0,0,30,0.848217,0.722598,0.189312
10,1,3,3,3,1518,1454,24.23,45,70,2207172,1415084,47.14,3,1,1,0,5,35,0.607721,0.61283,0.411245
9,1,0,3,3,1643,1066,17.77,32,58,1751438,1212559,55.68,23,2,1,0,3,45,0.9185,0.884379,0.360363
9,1,0,3,3,493,47,0.78,1,4,23171,12910,19.85,5,2,1,0,6,0,0.02131,0.012353,0.081337
5,0,4,4,3,557,494,8.23,12,92,275158,148875,21.06,14,3,0,0,7,28,0.841228,0.684934,0.503709
10,1,0,3,3,253,18,0.3,1,3,4554,1634,59.81,0,4,1,0,6,0,0.093864,0.178666,0.003052
6,0,4,1,1,437,19,0.32,1,1,8303,3263,15.62,15,5,0,1,6,0,0.015701,0.131448,0.0152
7,0,2,1,4,151,49,0.82,1,0,7399,4111,48.94,7,5,0,1,6,0,0.146673,0.155521,0.062075
5,0,1,1,1,446,13,0.22,1,2,5798,2223,49.36,13,6,0,1,6,0,0.101396,0.177991,0.004044
5,0,3,2,0,1315,2000,33.33,34,91,2630000,886922,39.2,2,4,1,0,0,33,0.853007,0.578921,0.546257
7,0,2,5,4,434,6,0.1,1,0,2604,1404,1.06,3,6,1,1,6,0,0.069244,0.143433,0.013955
7,0,2,1,4,302,8,0.13,1,2,2416,754,45.71,18,2,0,0,6,0,0.090109,0.044248,0.073961
5,0,4,4,3,529,1302,21.7,48,125,688758,261548,7.48,18,2,0,0,5,35,0.612497,0.608505,0.566173
6,0,4,1,3,1710,1111,18.52,49,35,1899810,989927,58.16,9,0,0,0,1,42,0.602819,0.923942,0.562759
5,0,4,5,1,1107,112,1.87,6,195,123984,84182,46.37,9,1,0,0,4,30,0.830892,0.586613,0.229986
7,0,2,5,4,136,38,0.63,1,1,5168,2323,59.55,18,2,0,0,6,0,0.006022,0.113471,0.048942
5,0,1,1,1,155,23,0.38,1,5,3565,1835,45.08,16,1,0,0,6,0,0.093319,0.152627,0.046308
6,0,4,1,3,143,39,0.65,1,0,5577,3253,43.54,9,5,0,1,6,0,0.091499,0.092698,0.089787
7,0,3,1,0,1924,1053,17.55,17,173,2025972,850572,7.04,17,4,0,0,4,38,0.675983,0.749862,0.491436
7,0,2,1,4,639,1056,17.6,33,31,674784,316278,38.9,6,0,0,0,3,45,0.794864,0.748014,0.467706
4,0,4,2,2,422,22,0.37,1,4,9284,4954,56.26,21,1,0,0,6,0,0.034102,0.048658,0.025962
9,1,0,3,3,1087,881,14.68,31,100,957647,551367,53.64,13,6,0,1,1,42,0.830602,0.567337,0.577974
5,0,3,4,0,1641,1439,23.98,10,81,2361399,882889,24.29,0,6,1,1,5,35,0.897796,0.709312,0.176884
6,0,4,1,1,298,14,0.23,1,4,4172,2210,58.16,23,0,1,0,6,0,0.03,0.107921,0.005018
5,0,4,4,3,1342,731,12.18,30,43,981002,539309,34.09,0,2,1,0,1,42,0.797346,0.908394,0.223832
9,1,0,3,3,244,25,0.42,1,2,6100,2245,13.44,14,0,0,0,6,0,0.122586,0.043477,0.084345
5,0,4,5,1,289,17,0.28,1,0,4913,2230,12.33,16,1,0,0,6,0,0.016508,0.164545,0.07169
7,0,2,5,4,427,10,0.17,1,5,4270,2170,31.56,6,0,0,0,6,0,0.144244,0.162839,0.071644
5,0,1,1,1,1809,723,12.05,21,123,1307907,750973,42.01,7,1,0,0,8,25,0.722388,0.728418,0.233093
6,0,4,1,1,439,13,0.22,1,2,5707,3288,27.65,22,0,0,0,6,0,0.057183,0.062302,0.034758
10,1,0,3,3,691,836,13.93,41,121,577676,366129,32.35,10,2,0,0,0,30,0.750619,0.89988,0.252247
6,0,2,2,4,1773,1792,29.87,34,101,3177216,1918552,26.41,14,6,0,1,2,40,0.724362,0.819605,0.293166
10,1,3,3,3,416,49,0.82,1,4,20384,13292,50.2,14,0,0,0,6,0,0.189812,0.101583,0.012224
6,0,4,1,1,722,1284,21.4,12,37,927048,510391,34.01,15,0,0,0,4,38,0.947205,0.864625,0.480191
7,0,2,1,4,478,47,0.78,1,2,22466,8789,52.15,1,0,1,0,6,0,0.060151,0.062654,0.052147
8,0,4,3,3,466,44,0.73,1,4,20504,11586,25.63,3,2,1,0,6,0,0.195986,0.178159,0.099467
7,0,4,0,1,202,9,0.15,1,1,1818,745,2.1,3,3,1,0,6,0,0.148345,0.041394,0.042964
9,1,0,3,3,1061,1785,29.75,6,155,1893885,593466,42.91,1,0,1,0,2,31,0.672901,0.875018,0.593048
9,1,0,0,3,503,47,0.78,1,2,23641,14452,8.96,10,0,0,0,6,0,0.067282,0.126707,0.030477
8,0,2,0,4,816,264,4.4,4,104,215424,90638,39.09,5,2,1,0,8,25,0.739769,0.893645,0.249324
5,0,3,2,0,1984,475,7.92,23,127,942400,456784,15.39,1,0,1,0,2,31,0.732264,0.748991,0.335856
10,1,0,3,3,350,41,0.68,1,5,14350,4886,50.77,4,1,1,0,6,0,0.136456,0.00411,0.089243
10,1,3,3,3,1345,1825,30.42,7,123,2454625,998913,4.0,12,6,0,1,4,38,0.634521,0.805651,0.524188
8,0,4,3,3,146,45,0.75,1,0,6570,2184,3.02,16,0,0,0,6,0,0.166548,0.165739,0.034409
7,0,4,0,1,196,38,0.63,1,2,7448,4498,23.83,0,6,1,1,6,0,0.100755,0.101524,0.062868
6,0,4,1,1,184,24,0.4,1,4,4416,2131,36.98,12,2,0,0,6,0,0.102027,0.138652,0.055853
4,0,4,2,2,385,49,0.82,1,2,18865,6265,22.15,22,0,0,0,6,0,0.180682,0.024685,0.016175
6,0,4,1,1,894,1576,26.27,2,65,1408944,902436,41.47,19,5,0,1,3,45,0.787851,0.582738,0.547188
5,0,3,4,0,1477,890,14.83,39,164,1314530,627319,40.08,6,5,0,1,1,42,0.803792,0.603269,0.356341
7,0,2,5,4,318,28,0.47,1,3,8904,4686,23.35,4,1,1,0,6,0,0.089793,0.124483,0.078359
5,0,3,2,0,369,22,0.37,1,0,8118,4062,34.38,5,4,1,0,6,0,0.00838,0.034679,0.039768
7,0,4,0,1,354,34,0.57,1,0,12036,4109,45.36,20,2,0,0,6,0,0.081779,0.12172,0.043994
8,0,2,0,4,391,7,0.12,1,0,2737,1456,35.52,21,1,0,0,6,0,0.125285,0.181116,0.083536
4,0,1,4,1,310,16,0.27,1,3,4960,1830,15.89,12,0,0,0,6,0,0.138487,0.163249,0.016652
5,0,3,2,0,395,47,0.78,1,0,18565,5976,38.08,10,2,0,0,6,0,0.198397,0.173853,0.092457
9,1,0,0,3,343,45,0.75,1,3,15435,10557,17.06,3,5,1,1,6,0,0.09483,0.175183,0.039166
7,0,3,1,0,175,15,0.25,1,2,2625,1758,38.01,10,5,0,1,6,0,0.191858,0.14496,0.010269
9,1,0,0,3,1638,674,11.23,43,21,1104012,766013,7.77,21,2,0,0,3,45,0.803344,0.534744,0.486193
9,1,0,0,3,1648,1346,22.43,26,57,2218208,1186039,50.21,21,2,0,0,7,24,0.735312,0.834021,0.332234
4,0,4,2,2,1372,579,9.65,12,101,794388,532849,27.23,9,0,0,0,8,25,0.61629,0.854442,0.579751
9,1,0,3,3,241,37,0.62,1,3,8917,3529,22.75,5,3,1,0,6,0,0.010279,0.139389,0.083472
7,0,2,1,4,292,38,0.63,1,0,11096,4145,50.91,5,6,1,1,6,0,0.033833,0.17881,0.025037
10,1,3,3,3,220,27,0.45,1,4,5940,3067,29.47,9,2,0,0,6,0,0.074676,0.059938,0.004569
7,0,4,0,1,129,45,0.75,1,3,5805,1960,12.07,9,1,0,0,6,0,0.028969,0.055333,0.0653
10,1,0,3,3,310,26,0.43,1,1,8060,5364,31.92,12,2,0,0,6,0,0.033221,0.016698,0.071064
7,0,2,5,4,1099,295,4.92,24,93,324205,161040,37.37,17,2,0,0,5,35,0.613849,0.741338,0.58767
5,0,4,5,1,1546,890,14.83,29,185,1375940,824184,12.95,16,3,0,0,8,25,0.668997,0.581372,0.510946
4,0,4,2,2,164,46,0.77,1,2,7544,2844,39.64,22,2,0,0,6,0,0.091945,0.147519,0.061368
5,0,4,5,1,470,20,0.33,1,3,9400,6323,34.52,18,2,0,0,6,0,0.141964,0.026877,0.075991
6,0,4,1,1,162,28,0.47,1,2,4536,1912,7.81,10,4,0,0,6,0,0.071542,0.173145,0.062613
6,0,4,1,1,367,21,0.35,1,1,7707,2876,21.69,8,1,0,0,6,0,0.047469,0.146526,0.066218
6,0,2,2,4,558,1514,25.23,42,143,844812,471143,31.78,15,0,0,0,5,35,0.788224,0.7348,0.150134
5,0,4,5,1,1364,1446,24.1,18,24,1972344,612219,5.35,15,2,0,0,7,28,0.980458,0.53096,0.188614
7,0,2,1,4,274,44,0.73,1,3,12056,4450,56.75,3,3,1,0,6,0,0.107939,0.155766,0.063815
6,0,2,2,4,362,12,0.2,1,0,4344,2614,15.59,23,1,1,0,6,0,0.03224,0.060619,0.050427
5,0,1,1,1,200,29,0.48,1,0,5800,3517,32.64,16,5,0,1,6,0,0.00992,0.098074,0.004043
8,0,2,0,4,289,42,0.7,1,1,12138,6339,20.4,0,5,1,1,6,0,0.119526,0.097859,0.024873
